"Job #","Borough","House #","Street Name","Block","Lot","Bin #","Job Type","Community - Board","Curb Cut","Fully Permitted","Initial Cost","Proposed Zoning Sqft","Horizontal Enlrgmt","Vertical Enlrgmt","Enlargement SQ Footage","Zoning Dist1","Job Description"
"200714628","BRONX","2245","RANDALL AVENUE","03573","00001","2092678","A2","209",,"04/03/2002","$58000.00","0",,,"0",,"REPLACEMENT OF GAS PIPING FROM EXISTING METERS TO STOVE OUTLETS.  INCLUD ING OVERHEAD PIPING IN BASEMENT &amp; RISERS  .  134 APARTMENTS NO CHANGE IN USE EGR S OR OCCUPANCY."
"200714628","BRONX","2245","RANDALL AVENUE","03573","00001","2092678","A2","209",,"04/03/2002","$58000.00","0",,,"0",,"REPLACEMENT OF GAS PIPING FROM EXISTING METERS TO STOVE OUTLETS.  INCLUD ING OVERHEAD PIPING IN BASEMENT &amp; RISERS  .  134 APARTMENTS NO CHANGE IN USE EGR S OR OCCUPANCY."
"200714628","BRONX","2245","RANDALL AVENUE","03573","00001","2092678","A2","209",,"04/03/2002","$58000.00","0",,,"0",,"REPLACEMENT OF GAS PIPING FROM EXISTING METERS TO STOVE OUTLETS.  INCLUD ING OVERHEAD PIPING IN BASEMENT &amp; RISERS  .  134 APARTMENTS NO CHANGE IN USE EGR S OR OCCUPANCY."
"200714637","BRONX","2275","RANDALL AVENUE","03573","00001","2092677","A2","209",,"04/09/2002","$58000.00","0",,,"0",,"REPLACEMENT OF GAS PIPING FROM EXISTING METERS TO STOVE OUTLETS.  INCLUD ING OVERHEAD PIPING BASEMENT &amp; RISERS. 139 APARTMENTS NO CHANGE IN USE EGRESS O R OCCUPANCY."
"200714637","BRONX","2275","RANDALL AVENUE","03573","00001","2092677","A2","209",,"04/09/2002","$58000.00","0",,,"0",,"REPLACEMENT OF GAS PIPING FROM EXISTING METERS TO STOVE OUTLETS.  INCLUD ING OVERHEAD PIPING BASEMENT &amp; RISERS. 139 APARTMENTS NO CHANGE IN USE EGRESS O R OCCUPANCY."
"200714637","BRONX","2275","RANDALL AVENUE","03573","00001","2092677","A2","209",,"04/09/2002","$58000.00","0",,,"0",,"REPLACEMENT OF GAS PIPING FROM EXISTING METERS TO STOVE OUTLETS.  INCLUD ING OVERHEAD PIPING BASEMENT &amp; RISERS. 139 APARTMENTS NO CHANGE IN USE EGRESS O R OCCUPANCY."
"200714646","BRONX","2225","LACOMBE AVENUE","03537","00001","2092634","A2","209",,"04/10/2002","$58000.00","0",,,"0",,"REPLACEMENT OF GAS PIPING FROM EXISTING METERS TO STOVE OUTLETS. INCLUDI NG OVERHEAD PIPING IN BASEMENT &amp; RISERS. 134 APARTMENTS NO CHANGE IN USE EGRESS R OCCUPANCY."
"200714646","BRONX","2225","LACOMBE AVENUE","03537","00001","2092634","A2","209",,"04/10/2002","$58000.00","0",,,"0",,"REPLACEMENT OF GAS PIPING FROM EXISTING METERS TO STOVE OUTLETS. INCLUDI NG OVERHEAD PIPING IN BASEMENT &amp; RISERS. 134 APARTMENTS NO CHANGE IN USE EGRESS R OCCUPANCY."
"200720201","BRONX","587","EAST  139 STREET","02552","00061","2003645","A2","201",,,"$50000.00","0",,,"0","R1-1","General construction associated with combination of apartments on 1st, 4th and 6th floors as per Technical Policy and Procedure Notice 3/97.  Work to include plumbing work associated with removal of one kitchen.  No change in use, egress or occupancy."
"200720201","BRONX","587","EAST  139 STREET","02552","00061","2003645","A2","201",,,"$50000.00","0",,,"0","R1-1","General construction associated with combination of apartments on 1st, 4th and 6th floors as per Technical Policy and Procedure Notice 3/97.  Work to include plumbing work associated with removal of one kitchen.  No change in use, egress or occupancy."
"200720201","BRONX","587","EAST  139 STREET","02552","00061","2003645","A2","201",,,"$50000.00","0",,,"0","R1-1","General construction associated with combination of apartments on 1st, 4th and 6th floors as per Technical Policy and Procedure Notice 3/97.  Work to include plumbing work associated with removal of one kitchen.  No change in use, egress or occupancy."
"200721059","BRONX","1900","GRAND CONCOURSE","02809","00001","2007700","A1","205",,"04/22/2003","$40000.00","0",,,"0","C1-4","RESTORE OCCUPANCY TO THAT ALLOWED BY C O F O 103641.  INSTALL ONE HANDIC PPED ACCESIBLE APARTMENT AND ONE OTHER A PARTMENT.  ALSO REMOVING ECB VIOLATION 121201CO5BLO2."
"200721059","BRONX","1900","GRAND CONCOURSE","02809","00001","2007700","A1","205",,"04/22/2003","$40000.00","0",,,"0","C1-4","RESTORE OCCUPANCY TO THAT ALLOWED BY C O F O 103641.  INSTALL ONE HANDIC PPED ACCESIBLE APARTMENT AND ONE OTHER A PARTMENT.  ALSO REMOVING ECB VIOLATION 121201CO5BLO2."
"200723422","BRONX","1476","WILLIAMSBRIDGE ROAD","04080","00007","2044183","A1","210",,"07/15/2002","$60000.00","0",,,"0","C2-2","DRAWINGS ARE FILED TO CONVERT EXISTING RESIDENTIAL APARTMENTS INTO COMMERCIAL ON THE FIRST FLOOR ONLY."
"200723422","BRONX","1476","WILLIAMSBRIDGE ROAD","04080","00007","2044183","A1","210",,"07/15/2002","$60000.00","0",,,"0","C2-2","DRAWINGS ARE FILED TO CONVERT EXISTING RESIDENTIAL APARTMENTS INTO COMMERCIAL ON THE FIRST FLOOR ONLY."
"200723422","BRONX","1476","WILLIAMSBRIDGE ROAD","04080","00007","2044183","A1","210",,"07/15/2002","$60000.00","0",,,"0","C2-2","DRAWINGS ARE FILED TO CONVERT EXISTING RESIDENTIAL APARTMENTS INTO COMMERCIAL ON THE FIRST FLOOR ONLY."
"200725554","BRONX","2400","JOHNSON AVENUE","05716","00362","2083244","A2","208",,,"$60000.00","0",,,"0","R6","Recombining of apartments.  Partition and plumbing work.  No change in egress, use or occupancy."
"200725554","BRONX","2400","JOHNSON AVENUE","05716","00362","2083244","A2","208",,,"$60000.00","0",,,"0","R6","Recombining of apartments.  Partition and plumbing work.  No change in egress, use or occupancy."
"200734955","BRONX","2521","PALISADE AVENUE","05745","07501","2087530","A2","208",,"08/01/2002","$45000.00","0",,,"0",,"RENOVATION AND COMBINATION OF APARTMENT 3B &amp; 3C AS PERMITTED BY TPPN #3/ 97.  WORK TO INCLUDE MINOR INTERIOR DEMO LITION, GENERAL CONSTRUCTION AND MODIFI ATION TO PLUMBING SYSTEM AND RELATED PIP ING.  NO CHANGE IN USE, EGRESS OR OCCUP NCY."
"200734955","BRONX","2521","PALISADE AVENUE","05745","07501","2087530","A2","208",,"08/01/2002","$45000.00","0",,,"0",,"RENOVATION AND COMBINATION OF APARTMENT 3B &amp; 3C AS PERMITTED BY TPPN #3/ 97.  WORK TO INCLUDE MINOR INTERIOR DEMO LITION, GENERAL CONSTRUCTION AND MODIFI ATION TO PLUMBING SYSTEM AND RELATED PIP ING.  NO CHANGE IN USE, EGRESS OR OCCUP NCY."
"200734955","BRONX","2521","PALISADE AVENUE","05745","07501","2087530","A2","208",,"08/01/2002","$45000.00","0",,,"0",,"RENOVATION AND COMBINATION OF APARTMENT 3B &amp; 3C AS PERMITTED BY TPPN #3/ 97.  WORK TO INCLUDE MINOR INTERIOR DEMO LITION, GENERAL CONSTRUCTION AND MODIFI ATION TO PLUMBING SYSTEM AND RELATED PIP ING.  NO CHANGE IN USE, EGRESS OR OCCUP NCY."
"200743794","BRONX","640","WALES AVENUE","02653","00063","2004678","A2","201",,"04/19/2003","$480000.00","0",,,"0","R7-2","Replace bathrooms and kitchens in all apartments, replace windows and roof, additional interior partition and plumbing work as indicated on plans. No change to use occuapncy or egress."
"200743794","BRONX","640","WALES AVENUE","02653","00063","2004678","A2","201",,"04/19/2003","$480000.00","0",,,"0","R7-2","Replace bathrooms and kitchens in all apartments, replace windows and roof, additional interior partition and plumbing work as indicated on plans. No change to use occuapncy or egress."
"200743794","BRONX","640","WALES AVENUE","02653","00063","2004678","A2","201",,"04/19/2003","$480000.00","0",,,"0","R7-2","Replace bathrooms and kitchens in all apartments, replace windows and roof, additional interior partition and plumbing work as indicated on plans. No change to use occuapncy or egress."
"200743801","BRONX","636","WALES AVENUE","02653","00061","2004677","A2","201",,"09/13/2002","$480000.00","0",,,"0","R7-2","Replace bathrooms and kitchens in all apartments, replace windows and roof, additional interior partition and plumbing work as indicated on plans. No change to use occuapncy or egress."
"200743801","BRONX","636","WALES AVENUE","02653","00061","2004677","A2","201",,"09/13/2002","$480000.00","0",,,"0","R7-2","Replace bathrooms and kitchens in all apartments, replace windows and roof, additional interior partition and plumbing work as indicated on plans. No change to use occuapncy or egress."
"200743801","BRONX","636","WALES AVENUE","02653","00061","2004677","A2","201",,"09/13/2002","$480000.00","0",,,"0","R7-2","Replace bathrooms and kitchens in all apartments, replace windows and roof, additional interior partition and plumbing work as indicated on plans. No change to use occuapncy or egress."
"200757252","BRONX","2550","INDEPENDENCE AVENUE","05743","00203","2083470","A2","208",,"11/27/2006","$65000.00","0",,,"0",,"GENERAL ALTERATIONS AND COMBINING OF ADJ ACENT APARTMENTS 1S AND 1T. CONVERSION OF APARTMENT 1T KITCHEN TO BA THROOM."
"200757252","BRONX","2550","INDEPENDENCE AVENUE","05743","00203","2083470","A2","208",,"11/27/2006","$65000.00","0",,,"0",,"GENERAL ALTERATIONS AND COMBINING OF ADJ ACENT APARTMENTS 1S AND 1T. CONVERSION OF APARTMENT 1T KITCHEN TO BA THROOM."
"200765706","BRONX","122","EAMES PLACE","03248","00068","2015262","A1","208",,,"$42000.00","0",,,"0","R6","CONVERT ATTIC SPACE AND BASEMENT AREA IN TO APARTMENTS .NO CHANGE IN USE OR EGRESS."
"200765706","BRONX","122","EAMES PLACE","03248","00068","2015262","A1","208",,,"$42000.00","0",,,"0","R6","CONVERT ATTIC SPACE AND BASEMENT AREA IN TO APARTMENTS .NO CHANGE IN USE OR EGRESS."
"200765706","BRONX","122","EAMES PLACE","03248","00068","2015262","A1","208",,,"$42000.00","0",,,"0","R6","CONVERT ATTIC SPACE AND BASEMENT AREA IN TO APARTMENTS .NO CHANGE IN USE OR EGRESS."
"200773840","BRONX","630","CITY ISLAND AVENUE","05636","00019","2101405","A1","210",,"02/17/2005","$40000.00","0",,,"0","R3-2","DIVIDE ONE APARTMENT INTO TWO APARTMENTS  NEW PLUMBING.NEW EXTERIOR FINI ES/ FACADE."
"200773840","BRONX","630","CITY ISLAND AVENUE","05636","00019","2101405","A1","210",,"02/17/2005","$40000.00","0",,,"0","R3-2","DIVIDE ONE APARTMENT INTO TWO APARTMENTS  NEW PLUMBING.NEW EXTERIOR FINI ES/ FACADE."
"200773840","BRONX","630","CITY ISLAND AVENUE","05636","00019","2101405","A1","210",,"02/17/2005","$40000.00","0",,,"0","R3-2","DIVIDE ONE APARTMENT INTO TWO APARTMENTS  NEW PLUMBING.NEW EXTERIOR FINI ES/ FACADE."
"200776810","BRONX","2385","WILLIAMSBRIDGE ROAD","04363","00001","2093377","A2","211",,"05/15/2003","$45000.00","0",,,"0",,"MODIFICATION OF APARTMENTS FOR HANDICAPP ED ACCESSIBILITY. NO CHANGE IN USE,EGRESS, OR OCCUPANCY."
"200776810","BRONX","2385","WILLIAMSBRIDGE ROAD","04363","00001","2093377","A2","211",,"05/15/2003","$45000.00","0",,,"0",,"MODIFICATION OF APARTMENTS FOR HANDICAPP ED ACCESSIBILITY. NO CHANGE IN USE,EGRESS, OR OCCUPANCY."
"200776810","BRONX","2385","WILLIAMSBRIDGE ROAD","04363","00001","2093377","A2","211",,"05/15/2003","$45000.00","0",,,"0",,"MODIFICATION OF APARTMENTS FOR HANDICAPP ED ACCESSIBILITY. NO CHANGE IN USE,EGRESS, OR OCCUPANCY."
"200777249","BRONX","3625","OXFORD AVENUE","05798","00098","2112823","A2","208",,"11/24/2004","$80000.00","0",,,"0","R7-1","SPRINKLER INSTALLATION FILED IN CONJUNCT ION WITH NB APPLICATION FOR CON TRUCTION OF NEW 9 STORY J-2 APARTMENT BU ILDING WITH CELLAR.  NO CHANGE TO USE, GRESS OR OCCUPANCY FILED UNDER THIS APPL ICATION."
"200777249","BRONX","3625","OXFORD AVENUE","05798","00098","2112823","A2","208",,"11/24/2004","$80000.00","0",,,"0","R7-1","SPRINKLER INSTALLATION FILED IN CONJUNCT ION WITH NB APPLICATION FOR CON TRUCTION OF NEW 9 STORY J-2 APARTMENT BU ILDING WITH CELLAR.  NO CHANGE TO USE, GRESS OR OCCUPANCY FILED UNDER THIS APPL ICATION."
"200777249","BRONX","3625","OXFORD AVENUE","05798","00098","2112823","A2","208",,"11/24/2004","$80000.00","0",,,"0","R7-1","SPRINKLER INSTALLATION FILED IN CONJUNCT ION WITH NB APPLICATION FOR CON TRUCTION OF NEW 9 STORY J-2 APARTMENT BU ILDING WITH CELLAR.  NO CHANGE TO USE, GRESS OR OCCUPANCY FILED UNDER THIS APPL ICATION."
"200786881","BRONX","4008","PAULDING AVENUE","04873","00038","2065004","A2","212",,"08/06/2003","$50000.00","0",,,"0","R4","NEW GAS BOILER, HEATING SYSTEM AND MINOR REPAIRS AT APARTMENTS. NO CHANGE TO USE, EGRESS OR OCCUPANCY."
"200793604","BRONX","2482","HOFFMAN STREET","03067","00036","2011942","A2","206",,"01/12/2005","$50000.00","0",,,"0",,"IT IS PROPOSED TO ADD PASS THRU WINDOW A ND PROVIDE NEW AWNING AT 1ST FL OR STOREFRONT.RENOVATE EXISTING STORE ON  1ST FLOOR AND APARTMENTS ON 2ND AND 3R FLOORS TO REPAIR FIRE DAMAGE.WORK TO IN CLUDE INSTALLING NEW PLUMBING FIXTURES. ROVIDE STRUCTURAL WORK TO REINFORCE 2ND FLOOR JOIST AND INSTALL WOOD CONST.FENCE"
"200793604","BRONX","2482","HOFFMAN STREET","03067","00036","2011942","A2","206",,"01/12/2005","$50000.00","0",,,"0",,"IT IS PROPOSED TO ADD PASS THRU WINDOW A ND PROVIDE NEW AWNING AT 1ST FL OR STOREFRONT.RENOVATE EXISTING STORE ON  1ST FLOOR AND APARTMENTS ON 2ND AND 3R FLOORS TO REPAIR FIRE DAMAGE.WORK TO IN CLUDE INSTALLING NEW PLUMBING FIXTURES. ROVIDE STRUCTURAL WORK TO REINFORCE 2ND FLOOR JOIST AND INSTALL WOOD CONST.FENCE"
"200795229","BRONX","3001","HENRY HUDSON PARKWAY","05748","00500","2083488","A2","208",,,"$55000.00","0",,,"0","R6","Combination and renovation of two (2) existing apartments into one (1) apartment on the 3rd floor.  Work to include general construction &amp; plumbing as per plans filed herewith.  No change in use, egress or occupancy."
"200795229","BRONX","3001","HENRY HUDSON PARKWAY","05748","00500","2083488","A2","208",,,"$55000.00","0",,,"0","R6","Combination and renovation of two (2) existing apartments into one (1) apartment on the 3rd floor.  Work to include general construction &amp; plumbing as per plans filed herewith.  No change in use, egress or occupancy."
"200807387","BRONX","4455","DOUGLAS AVENUE","05923","07501","2096857","A2","208",,,"$50000.00","0",,,"0",,"RENOVATE APARTMENT: REMOVE AND INSTALL INTERIOR NON BEARING PARTITIONS  AS PER PLANS FILED NO CHANGE IN USE EGRESS OR OCCUPANCY"
"200807387","BRONX","4455","DOUGLAS AVENUE","05923","07501","2096857","A2","208",,,"$50000.00","0",,,"0",,"RENOVATE APARTMENT: REMOVE AND INSTALL INTERIOR NON BEARING PARTITIONS  AS PER PLANS FILED NO CHANGE IN USE EGRESS OR OCCUPANCY"
"200813094","BRONX","968","EAST  156 STREET","02708","00011","2005551","A1","202",,"03/11/2004","$50000.00","0",,,"0","R7-1","Convert first floor church to Class A Apartment. Partition work. Repair of exterior facades. At 2nd &amp; 3rd floors,  minor partion repair; complete renovation of kitchens and bathrooms including replacement of plumbing fixtures and branch piping."
"200816377","BRONX","3145","VALHALLA DRIVE","05408","00075","2075128","A1","210",,,"$55000.00","0",,"Y","252","R3A","EXISTING 1-FAMILY DWELLING TO BE CONVERTED TO A 2-FAMILY DWELLING.  EXIST. ATTIC DORMERS TO BE ENLARGED.  NEW KITCHEN AND BATHROOM TO BE INSTALLED AT ATTIC APARTMENT.  EXISTING ATTIC STAIR TO BE REVERSED IN LOCATION AND NEW SIDE ENTRANCE FOR ATTIC APARTMENT TO BE CONSTRUCTED. 1st FLOOR KITCHEN REMODELED. NEW CERTIFICATE OF OCCUPANCY TO BE OBTAINED FOR A 2-FAMILY DWELLING."
"200826972","BRONX","299","EAST  158 STREET","02418","00001","2001887","A2","201",,"03/05/2004","$80000.00","0",,,"0","R7-2","Renovation of apartment.  Partition and plumbing work.  No change in egr use or occupancy."
"200826972","BRONX","299","EAST  158 STREET","02418","00001","2001887","A2","201",,"03/05/2004","$80000.00","0",,,"0","R7-2","Renovation of apartment.  Partition and plumbing work.  No change in egr use or occupancy."
"200828916","BRONX","3935","WHITE PLAINS ROAD","04825","00007","2062935","A1","212",,"02/20/2004","$40000.00","0",,,"0","C2-2","APPLICATION IS BEING FILED HEREWITH FOR INTERIOR RENOVATION, INCLUDING PARTIAL INTERIOR DEMOLITION @ SECOND FLOOR, TO CONVERT A 3 BEDROOMS APARTMENT INTO TWO APARTMENTS.  AND TO OBTAIN AN AMENDED C OF O TO SHOW 2  APARTMENTS @ SECOND FLOOR AND A SUBDIVISION  @ FIRST FLOOR, WHICH WORK WAS DONE UNDER APPLICATION #200819579."
"200828916","BRONX","3935","WHITE PLAINS ROAD","04825","00007","2062935","A1","212",,"02/20/2004","$40000.00","0",,,"0","C2-2","APPLICATION IS BEING FILED HEREWITH FOR INTERIOR RENOVATION, INCLUDING PARTIAL INTERIOR DEMOLITION @ SECOND FLOOR, TO CONVERT A 3 BEDROOMS APARTMENT INTO TWO APARTMENTS.  AND TO OBTAIN AN AMENDED C OF O TO SHOW 2  APARTMENTS @ SECOND FLOOR AND A SUBDIVISION  @ FIRST FLOOR, WHICH WORK WAS DONE UNDER APPLICATION #200819579."
"200838558","BRONX","2762","KINGSBRIDGE TERRACE","03253","00090","2015521","A2","208",,,"$40000.00","0",,,"0","R6","Proposed to renovate existing apartments. No change in use, occupancy, or egress."
"200838558","BRONX","2762","KINGSBRIDGE TERRACE","03253","00090","2015521","A2","208",,,"$40000.00","0",,,"0","R6","Proposed to renovate existing apartments. No change in use, occupancy, or egress."
"200840894","BRONX","1530","MACDONOUGH PLACE","05411","00210","2075715","A1","210",,"05/18/2004","$80000.00","0","Y",,"759","R3A","EXPANSION TO EXISTING 2 FAMILY HOME. NEW GARAGE AT CELLAR AREA AND ADD O E BEDROOM AND RELOCATE EXISTING KITCHEN. NO ADDITIONAL APARTMENTS."
"200841009","BRONX","2341","ANDREWS AVENUE NORTH","03225","00118","2014951","A2","207",,"06/18/2004","$40000.00","0",,,"0","R7-1","REHABILITATION OF APARTMENT HOUSE INCLUDES REPLACEMENT OF PLUMBING FIXTURES, AND REPAIR OF CEILINGS AND INTERIOR WALLS. NO CHANGE IN USE, EGRESS, AND OCCUAPNCY"
"200848994","BRONX","18","EAST  199 STREET","03319","00083","2017598","A1","207",,,"$40000.00","0",,,"0","R8","Proposed: To convert 2nd floor apartment 2-A INTO TWO APARTMENTS CLASS A"
"200855529","BRONX","3935","BLACKSTONE AVENUE","05908","00210","2085798","A2","208",,"07/06/2011","$50000.00","0",,,"0","R4","RENOVATIONS TO APARTMENT 10H, MINOR PARTITIONS AND MINOR PLUMBING WORK. NO CHANGE IN USE EGRESS OR OCCUPANCY."
"200855529","BRONX","3935","BLACKSTONE AVENUE","05908","00210","2085798","A2","208",,"07/06/2011","$50000.00","0",,,"0","R4","RENOVATIONS TO APARTMENT 10H, MINOR PARTITIONS AND MINOR PLUMBING WORK. NO CHANGE IN USE EGRESS OR OCCUPANCY."
"200859767","BRONX","2324","UNIVERSITY AVENUE","03212","00040","2014602","A2","207",,"07/16/2004","$45000.00","0",,,"0","R7-1","Work on south apartments only. Replace plumbing fixtures and kitchen cabinets. Remove dumbwaiter. Replace existing windows and damaged sills. No change to bulk, use, egress or occupancy."
"200859767","BRONX","2324","UNIVERSITY AVENUE","03212","00040","2014602","A2","207",,"07/16/2004","$45000.00","0",,,"0","R7-1","Work on south apartments only. Replace plumbing fixtures and kitchen cabinets. Remove dumbwaiter. Replace existing windows and damaged sills. No change to bulk, use, egress or occupancy."
"200860238","BRONX","1920","WALTON AVENUE","02828","00005","2007910","A2","205",,"10/15/2004","$78000.00","0",,,"0","R8","IN APARTMENT LINE F &amp; N 1st TO 6th FLOORS SISTER DAMAGED FLOOR JOISTS, AND REPAIR FLOORS AND PARTITIONS. BATHROOM FIXTURES TO BE REPLACED ON EXISTING ROUGHING. NO CHANGE TO USE EGRESS NOR-OCCUPANCY."
"200860853","BRONX","3097","VILLA AVENUE","03321","00047","2017634","A1","207",,"08/01/2005","$40000.00","0","Y",,"612","R8","Filing plans to construct new first floor extension, new ramp, new steps, &amp; new front brick exterior with awning to replace siding. Install new 4' steel lally colums to replace old wood columns. Install new steel beam to replace old wood beam. Install new A/C Unit in Cellar extension. First floor to be Doctor's Office &amp; 2nd floor an Apartment. Obtain new C.O."
"200860853","BRONX","3097","VILLA AVENUE","03321","00047","2017634","A1","207",,"08/01/2005","$40000.00","0","Y",,"612","R8","Filing plans to construct new first floor extension, new ramp, new steps, &amp; new front brick exterior with awning to replace siding. Install new 4' steel lally colums to replace old wood columns. Install new steel beam to replace old wood beam. Install new A/C Unit in Cellar extension. First floor to be Doctor's Office &amp; 2nd floor an Apartment. Obtain new C.O."
"200865974","BRONX","1153","GRAND CONCOURSE","02463","00021","2002838","A2","204",,"03/08/2005","$75000.00","0",,,"0",,"RECONSTRUCT 2-APARTMENTS GD-7 &amp; GD-8 ON 1ST FLOOR, PARTITION AND MINOR MECHANICAL WORK, INSTALL PLUMBING FIX- TURES, ALL AS PER PLANS.  NO CHANGE IN USE,EGRESS OR OCCUPANCY UNDER THIS APPLICATION"
"200869408","BRONX","2593","GRAND CONCOURSE","03168","00061","2013835","A2","207",,"03/25/2005","$70000.00","0",,,"0",,"REPLACEMENT OF EXISTING PLUMBING FIXTURE S (20 APARTMENTS) AND RISERS (IF NECESSARY). NO CHANGE IN USE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
"200873395","BRONX","2308","HUGHES AVENUE","03087","00003","2012448","A2","206",,,"$40000.00","0",,,"0","R7-1","HEREWITH FILING FOR PARTITION AND PLUMB- ING WORK FOR APARTMENTS 1R AND 2R AS INDICATED ON PLANS AND FOR THE REMOVAL OF ECB VIOLATIONS 042004C06CR03 AND 04270C6FG3.  NO CHANGE IN USE, EGRESS."
"200898662","BRONX","3300","NETHERLAND AVENUE","05787","00154","2084101","A2","208",,"01/26/2006","$45000.00","0",,,"0",,"RENOVATION OF APARTMENTS. NO CHANGE INUSE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
"200898662","BRONX","3300","NETHERLAND AVENUE","05787","00154","2084101","A2","208",,"01/26/2006","$45000.00","0",,,"0",,"RENOVATION OF APARTMENTS. NO CHANGE INUSE, EGRESS OR OCCUPANCY UNDER THIS APPLICATION."
"200912986","BRONX","648","JACKSON AVENUE","02643","00011","2004559","A2","201",,,"$70000.00","0",,,"0",,"FILING FOR COMPLETE RENOVATION OF INTERI OR SPACE FOR APARTMENT NO'S 12, 17, 22, &amp; 27. RENNOVATION INCLU DES REPLACEMENT OF SOME OF THE OLD WOODEN FLOOR JOISTS, REPLACING OLD E LECTRICAL HOUSE WIRING, NEW SHEETROCK PARTITIONS &amp; CEILINGS REPLACING OLD PLMB FIXTURES, AND REMOVAL OF DUMD WAITER"
"200914494","BRONX","114","EAST  198 STREET","03315","00050","2017461","A1","207",,"10/19/2005","$79000.00","0",,,"0","R8","CHANGING BUILDING EXTERIOR WALL FROM WOOD FRAME TO METAL STUDS AND BRICK.  NEW FIRE ESCAPE AT REAR AND CONVERT EXISTING TWO (2) FAMILY HOUES INTO THREE (3) CLASS 'A' APARTMENTS.  NEW CERTIFICATE OF OCCUPANCY REQUIRED."
"200926908","BRONX","1753","BOSTON ROAD","02940","00050","2009879","A1","203",,"08/25/2005","$45000.00","0","Y",,"425","R7-1","RENOVATION OF EXISTING STORE (U.G. 6)  AND 2 FAMILY DWELLING APARTMENTS ON 2ND FLOOR. INSTALL WOOD FENCE AROUND CONSTRUCTION SITE."
